Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Giá bán_numeric_log,Diện tích (m2)_log,Giá_per_m2_log
26.6,3.42,7.81,2.0,2.0,2.0,67669172.93233082,4.0,0.4379001280409731,6.65,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6977444509.994306,6473607613.312442,21.311052502404085,3.3178157727231046,18.030141300838654
90.0,5.0,18.0,3.0,4.0,4.0,73888888.8888889,7.0,0.2777777777777778,12.857142857142858,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6093680972.957753,6478016096.952897,22.61788269176455,4.51085950651685,18.118073034817744
100.0,5.0,20.0,3.0,4.0,3.0,85000000.0,7.0,0.25,14.285714285714286,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,7564219382.9363,6884166851.269029,22.86333200056033,4.61512051684126,18.258161826219297
48.0,4.0,12.0,2.0,2.0,2.0,102083333.33333333,4.0,0.3333333333333333,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6306167199.37634,6471881569.217854,22.312501042267073,3.8918202981106265,18.44130004095102
55.0,4.0,14.0,4.0,3.0,2.0,124545454.54545455,7.0,0.2857142857142857,7.857142857142857,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5036740928.7324,6478016096.952897,22.64751448936653,4.02535169073515,18.640181312017273
43.0,4.0,13.0,3.0,3.0,2.0,136046511.62790698,6.0,0.3076923076923077,7.166666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6648520918.599362,9368352105.174751,22.489707498361117,3.784189633918261,18.728507389847042
75.0,5.0,15.0,3.0,3.0,3.0,94666666.66666667,6.0,0.3333333333333333,12.5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6175708158.253753,6884166851.269029,22.683360621134526,4.330733340286331,18.36587251802075
52.0,5.0,17.0,4.0,3.0,4.0,173076923.07692307,7.0,0.29411764705882354,7.428571428571429,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,9037230043.21128,9367147621.619719,22.920490414393743,3.970291913552122,18.96924670147898
115.0,5.0,23.0,4.0,4.0,3.0,108695652.17391305,8.0,0.21739130434782608,14.375,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6157643777.0070505,6478016096.952897,23.248994481334666,4.7535901911063645,18.504062362091418
49.6,4.13,12.009,3.0,4.0,2.0,193548387.0967742,7.0,0.34390873511533016,7.085714285714286,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7473521633.300345,6478016096.952897,22.98502893552437,3.92395157629342,19.081038106855985
68.0,4.0,17.0,4.0,4.0,4.0,107352941.1764706,8.0,0.23529411764705882,8.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7478558781.659648,6471881569.217854,22.711140185237742,4.23410650459726,18.49163248923972
90.0,5.5,16.0,5.0,6.0,4.0,92222222.22222224,11.0,0.34375,8.181818181818182,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5684965148.660646,6473607613.312442,22.839521351869447,4.51085950651685,18.33971169226207
162.0,8.3,19.5,5.0,4.0,3.0,79012345.67901234,9.0,0.4256410256410257,18.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7734966261.087105,6464509836.25199,23.272711007950107,5.093750200806762,18.185114685295847
72.0,4.0,18.0,10.0,6.0,4.0,145833333.33333334,16.0,0.2222222222222222,4.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6865856497.271487,6471881569.217854,23.074641094205127,4.290459441148391,18.797974981950976
52.0,4.4,12.0,4.0,3.0,2.0,148076923.07692307,7.0,0.3666666666666667,7.428571428571429,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6716257665.443474,6478016096.952897,22.76448616593592,3.970291913552122,18.813242453977868
30.0,3.0,10.0,2.0,1.0,2.0,115000000.0,3.0,0.3,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7556480869.451609,6478016096.952897,21.961640068279536,3.4339872044851463,18.560442695023177
77.04,6.42,12.0,5.0,5.0,3.0,127206645.89823468,10.0,0.535,7.704000000000001,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8480980245.349618,6473607613.312442,23.00564822272498,4.357221515754911,18.661323462994293
102.0,4.5,15.0,6.0,3.0,3.0,88235294.11764705,9.0,0.3,11.333333333333334,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6393225102.319236,6293841002.108396,22.920490414393743,4.634728988229636,18.295517612331693
200.0,10.0,20.0,5.0,4.0,3.0,82500000.0,9.0,0.5,22.22222222222222,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,5873520918.599362,4044193380.4409933,23.526626217913552,5.303304908059076,18.228308863426122
105.0,5.0,21.0,2.0,1.0,2.0,7904761.904761905,3.0,0.23809523809523808,35.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5180737515.838721,6464509836.25199,20.536936259959738,4.663439094112067,15.882976035103411
36.0,4.1,8.0,3.0,4.0,4.0,216666666.66666666,7.0,0.5125,5.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6132283557.096896,6473607613.312442,22.77738957077016,3.6109179126442243,19.193870636801233
88.0,4.9,19.0,3.0,2.0,2.0,176136363.63636363,5.0,0.2578947368421053,17.6,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7681812998.236696,6478016096.952897,23.46410586093613,4.48863636973214,18.986769052070827
119.0,7.0,17.0,7.0,6.0,3.0,167226890.75630254,13.0,0.4117647058823529,9.153846153846153,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7536670981.681058,6478016096.952897,23.71398556872711,4.787491742782046,18.934862081545226
51.0,4.0,13.0,4.0,3.0,4.0,168627450.98039216,7.0,0.3076923076923077,7.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7551103123.79753,9292467465.333433,22.875028040322153,3.9512437185814275,18.94320241341178
32.0,3.2,10.0,2.0,2.0,2.0,105625000.0,4.0,0.32,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7770710883.382509,6471881569.217854,21.941141546737196,3.4965075614664802,18.475405653109068
46.0,4.0,13.0,7.0,6.0,2.0,134782608.6956522,13.0,0.3076923076923077,3.5384615384615383,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6662434548.1712475,6444340613.27308,22.547815129158746,3.8501476017100584,18.719173739927715
21.0,3.1,7.0,2.0,2.0,2.0,173809523.80952382,4.0,0.4428571428571429,5.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6268945152.563314,6464509836.25199,22.017993004814784,3.091042453358316,18.973470572570815
86.0,6.3,17.0,3.0,2.0,2.0,72093023.25581396,5.0,0.37058823529411766,17.2,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6172236442.202328,7105936796.529366,22.547815129158746,4.465908118654584,18.093467846614917
54.0,4.0,13.5,3.0,3.0,3.0,102777777.77777778,6.0,0.2962962962962963,9.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6306167199.37634,6471881569.217854,22.437063764884936,4.007333185232471,18.44807972787021
25.0,4.0,13.0,3.0,3.0,2.0,180000000.0,6.0,0.3076923076923077,4.166666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6892653679.111856,6444340613.27308,22.227343233944907,3.258096538021482,19.00846741441004
30.0,6.0,5.0,4.0,5.0,6.0,340000000.0,9.0,1.2,3.3333333333333335,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,7062880372.981578,9169252500.671946,23.045653557334674,3.4339872044851463,19.644456178515657
64.0,4.0,16.0,4.0,3.0,5.0,232812500.0,7.0,0.25,9.142857142857142,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,7359775005.156793,6464509836.25199,23.42462704996494,4.174387269895637,19.265743970833455
56.0,4.0,14.0,3.0,3.0,2.0,86607142.85714285,6.0,0.2857142857142857,9.333333333333334,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6124470272.035074,6473607613.312442,22.302244542101988,4.04305126783455,18.276892862707044
60.0,4.0,13.0,6.0,3.0,2.0,280000000.0,9.0,0.3076923076923077,6.666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7362973390.948375,9367147621.619719,23.54464472341515,4.110873864173311,19.450300164704952
60.0,4.0,15.0,4.0,5.0,6.0,303333333.3333333,9.0,0.26666666666666666,6.666666666666667,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,9801596064.302216,9169252500.671946,23.624687431084105,4.110873864173311,19.530342872103763
58.0,4.0,13.0,10.0,5.0,6.0,182758620.68965518,15.0,0.3076923076923077,3.8666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6907864938.6084585,9267157195.27685,23.084119838158774,4.07753744390572,19.02367683298971
105.0,5.0,21.0,3.0,3.0,2.0,70476190.47619048,6.0,0.23809523809523808,17.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7108217030.468394,6473607613.312442,22.72474583729167,4.663439094112067,18.0707855011882
48.0,4.0,12.0,4.0,3.0,3.0,163541666.66666666,7.0,0.3333333333333333,6.857142857142857,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7720023861.139685,6478016096.952897,22.783779368868117,3.8918202981106265,18.912578363947485
30.0,3.0,10.0,2.0,2.0,2.0,36666666.666666664,4.0,0.3,7.5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,6306167199.37634,6471881569.217854,20.818576017659826,3.4339872044851463,17.41737866236131
40.0,4.0,10.0,2.0,2.0,2.0,107500000.0,4.0,0.4,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6976350029.234067,6444340613.27308,22.181880859878486,3.713572066704308,18.493001414834318
125.0,5.0,25.0,2.0,2.0,3.0,73600000.0,4.0,0.2,31.25,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5014451948.814479,6471881569.217854,22.942469321110103,4.836281906951478,18.11415559728606
62.0,4.0,16.0,4.0,6.0,2.0,127258064.51612903,10.0,0.25,6.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5928332320.988086,6478016096.952897,22.788861971930938,4.143134726391533,18.66172759461715
63.0,3.5,18.0,4.0,4.0,3.0,109523809.52380952,8.0,0.19444444444444445,7.875,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6853356891.50978,6464509836.25199,22.654787248694554,4.1588830833596715,18.511652531288526
100.0,5.0,20.0,5.0,2.0,3.0,10500000.0,7.0,0.25,14.285714285714286,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,4989462512.319005,4229321754.2066755,20.772056002068226,4.61512051684126,16.166885910365842
32.1,2.6,12.0,2.0,2.0,2.0,163551401.86915886,4.0,0.21666666666666667,8.025,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5672413008.869684,6464509836.25199,22.38149391374042,3.4995332823830174,18.91263788952826
48.0,4.3,12.2,4.0,4.0,4.0,265312500.0,8.0,0.3524590163934426,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,9729702137.335152,9292467465.333433,23.267619945456357,3.8918202981106265,19.39641893823908
100.0,5.0,20.0,1.0,1.0,1.0,50000000.0,2.0,0.25,50.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6710464783.457722,6471881569.217854,22.33270374958051,4.61512051684126,17.72753358339242
72.0,4.0,18.0,1.0,1.0,1.0,43055555.55555555,2.0,0.2222222222222222,36.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,6018688348.116139,6464509836.25199,21.854667948760092,4.290459441148391,17.57800185264726
65.0,4.0,17.0,3.0,3.0,2.0,76923076.92307693,6.0,0.23529411764705882,10.833333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6020077039.563437,6471881569.217854,22.33270374958051,4.189654742026425,18.158316492484875
53.0,4.4,12.0,5.0,5.0,4.0,130188679.24528302,10.0,0.3666666666666667,5.3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6020077039.563437,6471881569.217854,22.654787248694554,3.9889840465642745,18.684495342678662
48.0,4.0,12.0,2.0,2.0,2.0,100000000.0,4.0,0.3333333333333333,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,5805066500.246728,6444340613.27308,22.29188175506859,3.8918202981106265,18.420680753952364
20.0,3.5,6.0,1.0,2.0,2.0,127000000.0,3.0,0.5833333333333334,6.666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6662434548.1712475,6444340613.27308,21.655429918370558,3.044522437723423,18.65969765229688
130.0,4.0,13.0,10.0,6.0,4.0,158461538.46153846,16.0,0.3076923076923077,8.125,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7668048836.1186905,6444340613.27308,23.74855691279049,4.875197323201151,18.881022468597045
61.0,4.5,17.0,3.0,3.0,3.0,46721311.475409836,6.0,0.2647058823529412,10.166666666666666,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5216832964.62464,4229321754.2066755,21.770584831577846,4.127134385045092,17.659710988457167
64.6,4.0,13.0,4.0,4.0,2.0,42569659.44272446,8.0,0.3076923076923077,8.075,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5162547503.167744,4229321754.2066755,21.734866748988527,4.183575695950044,17.566652361327243
149.6,5.0,29.7,6.0,6.0,3.0,7352941.176470589,12.0,0.16835016835016836,12.466666666666667,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,4113073589.5995502,6444340613.27308,20.818576017659826,5.014627315365793,15.81061108721035
112.0,8.0,14.0,5.0,3.0,2.0,25803571.42857143,8.0,0.5714285714285714,14.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6098386456.653851,2820528859.271697,21.78452233941677,4.727387818712341,17.066023506529984
82.5,4.0,21.0,1.0,3.0,2.0,81212121.21212122,4.0,0.19047619047619047,20.625,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5956886802.032699,6473607613.312442,22.625373363492585,4.42484663185681,18.21257508231613
72.0,4.5,17.0,2.0,3.0,3.0,208333333.33333334,5.0,0.2647058823529412,14.4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7111738614.954849,6931439357.646856,23.431316038115288,4.290459441148391,19.154649923832565
